movie_id,title,tags
13836,Race to Witch Mountain,adventure family fantasy sciencefiction thriller action spacecraft laser teleportation telekinesis alien military duringcreditsstinger supernaturalpower mountain dwaynejohnson annasophiarobb alexanderludwig andyfickman
752,V for Vendetta,action thriller fantasy detective vatican fascism satanism fascist dystopia government chancellor revenge personificationofsatan torture hatred maskedvigilante catholicism catholicpriest catholicguilt jesuit vengefulspirit activist irishcatholic vengeful jesuitpriest gnosticism occultism natalieportman hugoweaving stephenrea jamesmcteigue
6038,Shanghai Knights,action adventure comedy western londonengland indianterritory emperor revenge murder arrow duringcreditsstinger imperialseal jackiechan owenwilson fannwong daviddobkin
9975,Curious George,adventure animation comedy family museum productplacement balloon jungle monkey family prediction cargoship curiosity willferrell drewbarrymore davidcross matthewo'callaghan
11451,Herbie Fully Loaded,comedy family adventure fantasy romance carrace victory car nascar womandirector lindsaylohan michaelkeaton mattdillon angelarobinson
12103,Don't Say a Word,thriller cemetery diamant suspense psychiatrist killer michaeldouglas seanbean brittanymurphy garyfleder
60304,Hansel & Gretel: Witch Hunters,fantasy horror action witch blackmagic steampunk goodvsevil troll extremeviolence violence witchcraft evil witchhunt witchhunter evilwitch duringcreditsstinger hanselandgretel guns 3d jeremyrenner gemmaarterton famkejanssen tommywirkola
2251,Unfaithful,thriller drama adultery infidelity eroticism literature lover newyorkcity eroticthriller richardgere dianelane oliviermartinez adrianlyne
46529,I Am Number Four,action thriller sciencefiction adventure secretidentity alien teenageboy teenagehero alienteenager interspeciesromance basedonyoungadultnovel superpowers alexpettyfer timothyolyphant teresapalmer d.j.caruso
231,Syriana,drama thriller antiterror bomb assassination middleeast lebanon cia capitalism globalization lossofson persia waragainstterror energypolicy petrol georgeclooney mattdamon jeffreywright stephengaghan
300671,13 Hours: The Secret Soldiers of Benghazi,action drama history thriller war basedonnovel assaultrifle mercenary libya biography basedontruestory heroism explosion americanabroad death 21stcentury ciaagent u.s.ambassador jamesbadgedale johnkrasinski maxmartini michaelbay
228326,The Book of Life,romance animation adventure comedy family fantasy lovetriangle afterlife dayofthedead bullfighting diegoluna channingtatum zoesaldana jorger.gutierrez
9754,Firewall,thriller bank technology blackmail hacker seattle computerhacker firewall harrisonford paulbettany virginiamadsen richardloncraine
66,Absolute Power,crime drama thriller corruption assassination washingtond.c. rape whitehouse usapresident daughter government suspense secretservice secretserviceagent clinteastwood genehackman edharris clinteastwood
4421,G.I. Jane,action drama poem middleeast helicopter satellite navy sexism war army sexualharassment navyseal feminist soldier commando mentalhealth drillinstructor military u.s.military armybase reconnaissance sexualdiscrimination demimoore viggomortensen annebancroft ridleyscott
2649,The Game,drama thriller mystery brotherbrotherrelationship birthday dangeroflife birthdayparty surprising michaeldouglas seanpenn deborahkaraunger davidfincher
588,Silent Hill,horror mystery monster motherrole burningofwitches fog suffering darkness sadism supernatural revenge surrealism gore survival goodvsevil blood anotherdimension torture creature violence demon witchburning basedonvideogame dismemberment religiousfanatic ghosttown sleepwalking radhamitchell seanbean laurieholden christophegans
10393,The Replacements,comedy americanfootball strike sport coach misfit americanfootballplayer keanureeves genehackman brookelangton howarddeutch
71552,American Reunion,comedy wifehusbandrelationship sequel familyreunion masturbation scat highschoolreunion quittingajob milf duringcreditsstinger jasonbiggs alysonhannigan seannwilliamscott jonhurwitz
9631,The Negotiator,action adventure crime drama mystery thriller corruption hostage pension innocence police hostage-taking murder suspense conspiracy bulletwound negotiator samuell.jackson kevinspacey davidmorse f.garygray
216282,Into the Storm,action thriller tornado student foundfootage disastermovie richardarmitage sarahwaynecallies mattwalsh stevenquale
306,Beverly Hills Cop III,action comedy crime detective undercover securitycamera carousel investigation weapon sequel rescue counterfeit shootout dirtycop gunfight losangeles explosion violence footchase framed carchase secretservice amusementpark rollercoaster beverlyhills buddycomedy eddiemurphy judgereinhold héctorelizondo johnlandis
928,Gremlins 2: The New Batch,comedy horror fantasy newyork monster skyscraper mutant restaurant humananimalrelationship mutation tvstation dyinganddeath water researchstation fur bat current electricshock cleverness gremlin cowardliness zachgalligan phoebecates johnglover joedante
205587,The Judge,drama fathersonrelationship judge lawyer robertduvall robertdowneyjr. verafarmiga daviddobkin
6623,The Peacemaker,action thriller helicopter terrorist nuclearmissile bridge traincrash train womandirector georgeclooney nicolekidman marceliureș mimileder
1577,Resident Evil: Apocalypse,horror action sciencefiction martialarts mutant dystopia rescue conspiracy evilcorporation zombie basedonvideogame millajovovich siennaguillory odedfehr alexanderwitt
9801,Bridget Jones: The Edge of Reason,comedy romance londonengland lovesickness thailand clumsyfellow todropbrick capture womandirector renéezellweger hughgrant colinfirth beebankidron
2116,Out of Time,thriller crime drama miami florida doublemurder divorce denzelwashington evamendes sanaalathan carlfranklin
9624,On Deadly Ground,action thriller fight inuit petrol company alaska enviromental stevenseagal michaelcaine joanchen stevenseagal
14199,The Adventures of Sharkboy and Lavagirl,adventure family sciencefiction imaginaryfriend outcast taylorlautner taylordooley caydenboyd robertrodriguez
1907,The Beach,drama adventure romance thriller hippie exoticisland beach map groupdynamics sharkattack leader thailand community backpacker delusion marijuana youth shark extramaritalaffair leonardodicaprio guillaumecanet tildaswinton dannyboyle
4599,Raising Helen,drama comedy romance newyork pastor worldoffasion lossofparents mannequin fashiondesigner familyrelationships katehudson johncorbett joancusack garrymarshall
22832,Ninja Assassin,action crime thriller assassination assassin ninjafighter revenge ninja ninjutsu rain naomieharris sungkang jamesmcteigue
10390,For Love of the Game,drama romance baseball trainer career legend training sport kevincostner kellypreston johnc.reilly samraimi
9879,Striptease,drama thriller crime blackmail stripclub striptease police u.s.congress demimoore burtreynolds armandassante andrewbergman
38579,Marmaduke,family comedy owenwilson emmastone georgelopez tomdey
44603,Hereafter,drama fantasy mattdamon brycedallashoward georgemclaren clinteastwood
11892,Murder by Numbers,crime drama thriller detective secret fbi homicide evidence nerd vice intellectual highschool partner murder rich forensic sandrabullock benchaplin ryangosling barbetschroeder
9691,Assassins,action adventure crime thriller competition assassination cia bank cat mexicanstandoff seattle hitman missionofmurder hiddencamera rivalry rescue shootout policechase sniperrifle silencer doublecross caribbean detroitmichigan sylvesterstallone antoniobanderas juliannemoore richarddonner
1248,Hannibal Rising,crime drama thriller winter psychopath horror serialkiller gaspardulliel aaranthomas gongli peterwebber
12220,The Story of Us,comedy drama romance loveofone'slife therapist psychology wedding relationship divorce brucewillis michellepfeiffer robreiner robreiner
72710,The Host,action adventure romance sciencefiction thriller basedonnovel massmurder dystopia genocide alieninvasion duringcreditsstinger interspeciesromance alienparasites saoirseronan dianekruger jakeabel andrewniccol
1255,The Host,action adventure romance sciencefiction thriller basedonnovel massmurder dystopia genocide alieninvasion duringcreditsstinger interspeciesromance alienparasites songkang-ho parkhae-il baedoona bongjoon-ho
10782,Basic,action drama mystery thriller crime drugaddiction militarycourt panama militaryservice court ranger supremecourt lager militarycrime johntravolta connienielsen samuell.jackson johnmctiernan
9573,Blood Work,crime drama mystery thriller houseboat heart investigation police ex-cop suspense hearttransplant fbiprofiler clinteastwood jeffdaniels anjelicahuston clinteastwood
4959,The International,drama thriller crime duringcreditsstinger cliveowen naomiwatts arminmueller-stahl tomtykwer
10061,Escape from L.A.,action adventure sciencefiction thriller prison usapresident earthquake dystopia attempttoescape losangeles reluctanthero kurtrussell stacykeach stevebuscemi johncarpenter
10386,The Iron Giant,adventure animation family fantasy sciencefiction coldwar friendship giantrobot sittingonatoilet fearofunknown 1950s laxative elimarienthal jenniferaniston vindiesel bradbird
421,The Life Aquatic with Steve Zissou,adventure comedy drama ocean filmmaking lossofmother cynic redcap ship billmurray anjelicahuston cateblanchett wesanderson
316152,Free State of Jones,war action drama history thriller slavery americancivilwar matthewmcconaughey gugumbatha-raw mahershalaali garyross
11615,The Life of David Gale,drama thriller crime prison journalist texas professor deathpenalty deathrow interview murder reporter intern innocent activist kevinspacey katewinslet lauralinney alanparker
13498,Man of the House,comedy action tommyleejones cedrictheentertainer christinamilian stephenherek
241554,Run All Night,action crime drama mystery thriller hitman revenge murder ontherun mobster liamneeson edharris joelkinnaman jaumecollet-serra
2252,Eastern Promises,thriller crime mystery londonengland gay malenudity femalenudity fathersonrelationship sex jealousy underworld undercover hitman russian diary humantrafficking midwife murder motherdaughterrelationship orphan gangster motorcycle bathhouse naomiwatts viggomortensen vincentcassel davidcronenberg
11968,Into the Blue,action thriller adventure crime diving cocaine shipwreck sailing airplane wrack paulwalker jessicaalba scottcaan johnstockwell
10047,The Messenger: The Story of Joan of Arc,adventure drama action history war schizophrenia france rape siege biography orléans charlesvii. falsehistory joanofarc religiousdelusions millajovovich dustinhoffman fayedunaway lucbesson
38319,Your Highness,comedy kidnapping traitor virgin prince princess revenge minotaur knight dragon wedding king swordandsorcery dannymcbride jamesfranco natalieportman davidgordongreen
69668,Dream House,drama thriller mystery housefire extensionladder lastdayonjob danielcraig naomiwatts rachelweisz jimsheridan
9770,Mad City,action drama thriller journalist museum hostagedrama independentfilm johntravolta dustinhoffman miakirshner costa-gavras
11212,Baby's Day Out,action adventure comedy family baby hoodlum lostchild joemantegna laraflynnboyle joepantoliano patrickreadjohnson
